x y z t
0.24 0.183 10.157 6
0.24 0.183 10.157 4
0.24 0.183 10.157 5
0.422 0.107 9.362 5
0.422 0.107 9.362 5
0.422 0.107 9.362 5
0.422 0.107 9.362 6
0.134 -0.036 9.372 5
0.134 -0.036 9.372 4
0.134 -0.036 9.372 5
0.134 -0.036 9.372 5
0.23 0.346 9.525 5
0.23 0.346 9.525 6
0.23 0.346 9.525 5
0.23 0.346 9.525 4
0.067 -0.036 9.879 5
0.067 -0.036 9.879 5
0.067 -0.036 9.879 5
0.067 -0.036 9.879 6
0.182 0.135 9.592 5
0.182 0.135 9.592 4
0.182 0.135 9.592 5
0.182 0.135 9.592 5
0.144 0.087 9.812 5
0.144 0.087 9.812 5
0.144 0.087 9.812 6
0.144 0.087 9.812 4
0.307 0.289 9.535 5
0.307 0.289 9.535 5
0.307 0.289 9.535 5
0.307 0.289 9.535 5
0.46 -0.103 9.851 6
0.46 -0.103 9.851 5
0.46 -0.103 9.851 4
0.46 -0.103 9.851 6
0.038 0.404 8.922 4
0.038 0.404 8.922 5
0.038 0.404 8.922 6
0.038 0.404 8.922 5
-0.066 -0.304 9.908 4
-0.066 -0.304 9.908 5
-0.066 -0.304 9.908 5
-0.066 -0.304 9.908 5
0.134 0.26 9.841 6
0.134 0.26 9.841 5
0.134 0.26 9.841 4
0.498 0.212 9.295 5
0.498 0.212 9.295 5
0.498 0.212 9.295 5
0.498 0.212 9.295 5
0.393 0.241 9.372 6
0.393 0.241 9.372 4
0.393 0.241 9.372 5
0.393 0.241 9.372 5
0.163 -0.074 9.697 5
0.163 -0.074 9.697 5
0.163 -0.074 9.697 6
0.163 -0.074 9.697 5
0.096 0.346 9.372 4
0.096 0.346 9.372 5
0.096 0.346 9.372 5
0.096 0.346 9.372 5
-0.018 0.03 9.353 6
-0.018 0.03 9.353 5
-0.018 0.03 9.353 4
-0.018 0.03 9.353 5
0.374 0.001 9.918 5
0.374 0.001 9.918 5
0.374 0.001 9.918 6
0.374 0.001 9.918 5
0.24 0.011 9.755 4
0.24 0.011 9.755 5
0.24 0.011 9.755 5
0.24 0.011 9.755 5
0.134 0.193 9.669 6
0.134 0.193 9.669 5
0.134 0.193 9.669 4
0.134 0.193 9.669 5
0.498 0.26 9.209 5
0.498 0.26 9.209 5
0.498 0.26 9.209 5
0.498 0.26 9.209 6
0.182 0.222 9.42 5
0.182 0.222 9.42 4
0.182 0.222 9.42 5
0.182 0.222 9.42 5
0.182 0.212 9.937 5
0.182 0.212 9.937 6
0.182 0.212 9.937 5
0.182 0.212 9.937 4
0.038 0.078 9.554 5
0.038 0.078 9.554 5
0.038 0.078 9.554 5
0.038 0.078 9.554 6
0.508 0.135 9.333 5
0.508 0.135 9.333 4
0.508 0.135 9.333 5
0.374 0.126 9.219 5
0.374 0.126 9.219 5
0.374 0.126 9.219 5
0.374 0.126 9.219 6
-0.028 -0.065 9.659 4
-0.028 -0.065 9.659 5
-0.028 -0.065 9.659 5
-0.028 -0.065 9.659 5
0.077 0.049 10.052 5
0.077 0.049 10.052 6
0.077 0.049 10.052 5
0.077 0.049 10.052 4
0.23 0.164 9.353 5
0.23 0.164 9.353 5
0.23 0.164 9.353 5
0.23 0.164 9.353 6
0.441 0.231 9.104 5
0.441 0.231 9.104 5
0.441 0.231 9.104 4
0.441 0.231 9.104 5
0.22 0.193 9.63 5
0.22 0.193 9.63 6
0.22 0.193 9.63 5
0.22 0.193 9.63 4
0.01 0.02 9.812 5
0.01 0.02 9.812 5
0.01 0.02 9.812 5
0.01 0.02 9.812 5
0.125 0.097 9.104 6
0.125 0.097 9.104 4
0.125 0.097 9.104 5
0.125 0.097 9.104 5
0.086 0.02 9.314 5
0.086 0.02 9.314 5
0.086 0.02 9.314 6
0.086 0.02 9.314 5
0.489 0.135 10.042 4
0.489 0.135 10.042 5
0.489 0.135 10.042 5
0.489 0.135 10.042 5
0.144 0.164 9.515 6
0.144 0.164 9.515 5
0.144 0.164 9.515 4
0.144 0.164 9.515 5
0.086 0.126 9.219 5
0.086 0.126 9.219 5
0.086 0.126 9.219 5
0.086 0.126 9.219 6
0.153 0.231 9.266 4
0.153 0.231 9.266 5
0.153 0.231 9.266 5
0.192 0.078 9.908 5
0.192 0.078 9.908 5
0.192 0.078 9.908 6
0.192 0.078 9.908 5
0.077 0.087 9.515 4
0.077 0.087 9.515 5
0.077 0.087 9.515 6
0.077 0.087 9.515 4
0.096 0.068 9.554 6
0.096 0.068 9.554 5
0.096 0.068 9.554 4
0.096 0.068 9.554 5
0.335 0.164 9.669 5
0.335 0.164 9.669 5
0.335 0.164 9.669 6
0.335 0.164 9.669 5
0.565 0.26 9.477 4
0.565 0.26 9.477 5
0.565 0.26 9.477 5
0.565 0.26 9.477 5
-0.143 0.001 9.132 5
-0.143 0.001 9.132 6
-0.143 0.001 9.132 4
-0.143 0.001 9.132 5
-0.181 -0.17 9.851 5
-0.181 -0.17 9.851 5
-0.181 -0.17 9.851 5
-0.181 -0.17 9.851 6
0.173 0.317 9.41 5
0.173 0.317 9.41 4
0.173 0.317 9.41 5
0.173 0.317 9.41 5
0.383 0.327 9.295 5
0.383 0.327 9.295 6
0.383 0.327 9.295 5
0.383 0.327 9.295 4
0.182 -0.055 9.822 5
0.182 -0.055 9.822 5
0.182 -0.055 9.822 5
0.182 -0.055 9.822 6
0.153 0.202 9.4 5
0.153 0.202 9.4 4
0.153 0.202 9.4 5
0.153 0.202 9.4 5
0.125 0.183 8.807 5
0.125 0.183 8.807 5
0.125 0.183 8.807 6
-0.056 -0.036 9.764 4
-0.056 -0.036 9.764 5
-0.056 -0.036 9.764 5
-0.056 -0.036 9.764 5
0.402 0.087 10.042 5
0.402 0.087 10.042 6
0.402 0.087 10.042 5
0.402 0.087 10.042 4
0.192 0.384 9.065 5
0.192 0.384 9.065 5
0.192 0.384 9.065 5
0.192 0.384 9.065 6
0.115 -0.026 9.286 5
0.115 -0.026 9.286 4
0.115 -0.026 9.286 5
0.115 -0.026 9.286 5
-0.008 -0.007 9.803 5
-0.008 -0.007 9.803 6
-0.008 -0.007 9.803 5
-0.008 -0.007 9.803 4
0.402 0.241 9.678 5
0.402 0.241 9.678 5
0.402 0.241 9.678 5
0.402 0.241 9.678 5
0.173 0.289 9.151 6
0.173 0.289 9.151 4
0.173 0.289 9.151 5
0.173 0.289 9.151 5
0.115 -0.046 9.554 5
0.115 -0.046 9.554 5
0.115 -0.046 9.554 6
0.115 -0.046 9.554 5
0.335 0.202 9.487 4
0.335 0.202 9.487 5
0.335 0.202 9.487 5
0.335 0.202 9.487 5
0.211 0.193 9.582 6
0.211 0.193 9.582 5
0.211 0.193 9.582 4
0.211 0.193 9.582 6
0.134 0.241 9.333 4
0.134 0.241 9.333 5
0.134 0.241 9.333 6
0.134 0.241 9.333 5
-0.028 -0.065 10.061 4
-0.028 -0.065 10.061 5
-0.028 -0.065 10.061 5
-0.028 -0.065 10.061 5
0.287 0.164 9.717 5
0.287 0.164 9.717 6
0.287 0.164 9.717 4
0.594 0.356 8.759 5
0.594 0.356 8.759 5
0.594 0.356 8.759 5
0.594 0.356 8.759 5
0.22 0.241 9.448 6
0.22 0.241 9.448 5
0.22 0.241 9.448 4
0.22 0.241 9.448 5
-0.028 -0.18 10.138 5
-0.028 -0.18 10.138 5
-0.028 -0.18 10.138 6
-0.028 -0.18 10.138 5
0.01 0.145 9.372 4
0.01 0.145 9.372 5
0.01 0.145 9.372 5
0.01 0.145 9.372 5
0.489 0.423 9.276 6
0.489 0.423 9.276 5
0.489 0.423 9.276 4
0.489 0.423 9.276 5
0.383 -0.055 9.994 5
0.383 -0.055 9.994 5
0.383 -0.055 9.994 5
0.383 -0.055 9.994 6
0.249 0.145 9.429 4
0.249 0.145 9.429 5
0.249 0.145 9.429 5
0.249 0.145 9.429 5
0.431 0.183 9.381 6
0.431 0.183 9.381 5
0.431 0.183 9.381 5
0.431 0.183 9.381 4
-0.037 0.308 9.027 5
-0.037 0.308 9.027 5
-0.037 0.308 9.027 5
-0.037 0.308 9.027 6
0.469 0.155 9.669 5
0.469 0.155 9.669 4
0.469 0.155 9.669 5
0.469 0.155 9.669 5
0.278 0.145 10.119 5
0.278 0.145 10.119 6
0.278 0.145 10.119 5
0.278 0.145 10.119 4
0.201 -0.026 9.755 5
0.201 -0.026 9.755 5
0.201 -0.026 9.755 5
0.201 -0.026 9.755 5
0.393 0.269 9.42 6
0.393 0.269 9.42 4
0.393 0.269 9.42 5
0.632 -0.007 9.506 5
0.632 -0.007 9.506 5
0.632 -0.007 9.506 5
0.632 -0.007 9.506 6
0.096 0.202 9.276 5
0.096 0.202 9.276 4
0.096 0.202 9.276 5
0.096 0.202 9.276 5
0.029 -0.017 9.937 5
0.029 -0.017 9.937 6
0.029 -0.017 9.937 5
0.029 -0.017 9.937 4
0.335 0.241 9.64 5
0.335 0.241 9.64 5
0.335 0.241 9.64 5
0.335 0.241 9.64 6
0.575 0.241 9.142 5
0.575 0.241 9.142 5
0.575 0.241 9.142 4
0.575 0.241 9.142 5
0.402 0.02 9.946 5
0.402 0.02 9.946 5
0.402 0.02 9.946 6
0.402 0.02 9.946 4
0.345 0.25 9.841 5
0.345 0.25 9.841 5
0.345 0.25 9.841 5
0.345 0.25 9.841 5
0.24 0.116 8.893 6
0.24 0.116 8.893 5
0.24 0.116 8.893 4
0.24 0.116 8.893 5
0.278 0.145 9.64 5
0.278 0.145 9.64 5
0.278 0.145 9.64 6
0.278 0.145 9.64 5
0.431 0.145 10.042 4
0.431 0.145 10.042 5
0.431 0.145 10.042 5
0.431 0.145 10.042 5
0.355 0.04 9.831 6
0.355 0.04 9.831 5
0.355 0.04 9.831 4
0.355 0.04 9.831 5
0.374 0.222 9.104 5
0.374 0.222 9.104 5
0.374 0.222 9.104 5
0.374 0.222 9.104 6
0.153 0.145 9.63 4
0.153 0.145 9.63 5
0.153 0.145 9.63 5
0.584 0.068 10.08 5
0.584 0.068 10.08 5
0.584 0.068 10.08 6
0.584 0.068 10.08 5
0.077 0.107 9.63 4
0.077 0.107 9.63 5
0.077 0.107 9.63 6
0.077 0.107 9.63 4
0.393 0.413 9.219 6
0.393 0.413 9.219 5
0.393 0.413 9.219 4
0.393 0.413 9.219 5
0.23 -0.074 10.004 5
0.23 -0.074 10.004 5
0.23 -0.074 10.004 6
0.23 -0.074 10.004 5
0.498 -0.017 9.985 4
0.498 -0.017 9.985 5
0.498 -0.017 9.985 5
0.498 -0.017 9.985 5
0.192 0.509 9.008 5
0.192 0.509 9.008 6
0.192 0.509 9.008 4
0.192 0.509 9.008 5
0.106 -0.084 10.128 5
0.106 -0.084 10.128 5
0.106 -0.084 10.128 5
0.106 -0.084 10.128 6
0.393 0.087 9.822 5
0.393 0.087 9.822 4
0.393 0.087 9.822 5
0.393 0.087 9.822 5
0.441 0.289 9.286 5
0.441 0.289 9.286 6
0.441 0.289 9.286 5
0.441 0.289 9.286 4
0.287 0.097 9.439 5
0.287 0.097 9.439 5
0.287 0.097 9.439 5
0.287 0.097 9.439 5
0.182 0.145 9.937 6
0.182 0.145 9.937 4
0.182 0.145 9.937 5
0.182 0.145 9.937 5
0.086 0.155 9.688 5
0.086 0.155 9.688 5
0.086 0.155 9.688 6
0.086 0.155 9.688 4
0.297 0.107 9.439 5
0.297 0.107 9.439 5
0.297 0.107 9.439 5
0.498 0.183 9.745 5
0.498 0.183 9.745 6
0.498 0.183 9.745 5
0.498 0.183 9.745 4
0.24 -0.055 9.784 5
0.24 -0.055 9.784 5
0.24 -0.055 9.784 5
0.24 -0.055 9.784 6
0.374 0.317 9.381 5
0.374 0.317 9.381 4
0.374 0.317 9.381 5
0.374 0.317 9.381 5
0.038 0.202 9.535 5
0.038 0.202 9.535 5
0.038 0.202 9.535 6
0.038 0.202 9.535 4
0.335 0.059 9.831 5
0.335 0.059 9.831 5
0.335 0.059 9.831 5
0.335 0.059 9.831 5
0.22 0.183 9.851 6
0.22 0.183 9.851 5
0.22 0.183 9.851 4
0.22 0.183 9.851 5
0.335 0.222 9.812 5
0.335 0.222 9.812 5
0.335 0.222 9.812 6
0.335 0.222 9.812 5
0.134 -0.122 9.956 4
0.134 -0.122 9.956 5
0.134 -0.122 9.956 5
0.134 -0.122 9.956 5
0.738 0.289 9.171 6
0.738 0.289 9.171 5
0.738 0.289 9.171 4
0.738 0.289 9.171 6
0.01 0.269 9.477 4
0.01 0.269 9.477 5
0.01 0.269 9.477 5
0.01 0.269 9.477 6
-0.085 -0.295 10.397 4
-0.085 -0.295 10.397 5
-0.085 -0.295 10.397 5
-0.085 -0.295 10.397 5
0.259 0.317 9.755 5
0.259 0.317 9.755 6
0.259 0.317 9.755 5
0.259 0.269 9.755 4
0.508 0.269 9.391 5
0.508 0.269 9.391 5
0.508 0.269 9.391 5
0.402 0.174 9.535 6
0.402 0.174 9.535 5
0.402 0.174 9.535 4
0.402 0.174 9.535 5
0.163 -0.084 9.985 5
0.163 -0.084 9.985 5
0.163 -0.084 9.985 6
0.163 -0.084 9.985 5
0.22 0.202 9.219 4
0.22 0.202 9.219 5
0.22 0.202 9.219 5
0.22 0.202 9.219 5
0.297 0.174 9.793 5
0.297 0.174 9.793 6
0.297 0.174 9.793 4
0.297 0.174 9.793 5
0.412 -0.141 10.215 5
0.412 -0.141 10.215 5
0.412 -0.141 10.215 5
0.412 -0.141 10.215 6
0.249 0.135 9.439 5
0.249 0.135 9.439 4
0.249 0.135 9.439 5
0.249 0.135 9.439 5
0.316 0.279 9.64 6
0.316 0.279 9.64 5
0.316 0.279 9.64 5
0.316 0.279 9.64 4
0.192 0.135 9.468 5
0.192 0.135 9.468 5
0.192 0.135 9.468 5
0.192 0.135 9.468 6
0.45 0.155 9.669 5
0.45 0.155 9.669 4
0.45 0.155 9.669 5
0.45 0.155 9.669 5
0.24 0.097 10.234 5
0.24 0.097 10.234 5
0.24 0.097 10.234 6
0.24 0.097 10.234 4
0.134 0.011 9.64 5
0.134 0.011 9.64 5
0.134 0.011 9.64 5
0.134 0.011 9.64 5
0.307 0.097 9.343 6
0.307 0.097 9.343 5
0.307 0.097 9.343 4
0.575 0.26 9.458 5
0.575 0.26 9.458 5
0.575 0.26 9.458 5
0.575 0.26 9.458 6
0.067 0.02 10.033 5
0.067 0.02 10.033 4
0.067 0.02 10.033 5
0.067 0.02 10.033 5
0.106 -0.074 9.966 5
0.106 -0.074 9.966 6
0.106 -0.074 9.966 5
0.106 -0.074 9.966 4
0.546 0.155 9.487 5
0.546 0.155 9.487 5
0.546 0.155 9.487 5
0.546 0.155 9.487 5
0.393 0.231 9.017 6
0.393 0.231 9.017 5
0.393 0.231 9.017 4
0.393 0.231 9.017 5
0.249 -0.084 10.042 5
0.249 -0.084 10.042 5
0.249 -0.084 10.042 6
0.249 -0.084 10.042 5
0.125 0.164 9.477 4
0.125 0.164 9.477 5
0.125 0.164 9.477 5
0.125 0.164 9.477 5
0.287 0.126 9.084 6
0.287 0.126 9.084 5
0.287 0.126 9.084 4
0.287 0.126 9.084 5
0.364 0.164 9.908 5
0.364 0.164 9.908 5
0.364 0.164 9.908 6
0.364 0.164 9.908 5
0.412 0.001 10.138 4
0.412 0.001 10.138 5
0.412 0.001 10.138 5
0.412 0.001 10.138 5
0.441 0.126 9.266 5
0.441 0.126 9.266 6
0.441 0.126 9.266 4
0.441 0.126 9.266 5
0.22 0.049 9.4 5
0.22 0.049 9.4 5
0.22 0.049 9.4 5
0.22 0.049 9.4 6
0.182 0.25 9.286 5
0.182 0.25 9.286 4
0.182 0.25 9.286 5
0.326 -0.074 9.937 5
0.326 -0.074 9.937 5
0.326 -0.074 9.937 6
0.326 -0.074 9.937 5
0.374 0.231 10.071 4
0.374 0.231 10.071 5
0.374 0.231 10.071 6
0.374 0.231 10.071 4
0.192 0.03 9.257 6
0.192 0.03 9.257 5
0.192 0.03 9.257 4
0.192 0.03 9.257 5
0.556 0.164 9.678 5
0.556 0.164 9.678 5
0.556 0.164 9.678 5
0.556 0.164 9.678 6
0.479 0.25 9.247 4
0.479 0.25 9.247 5
0.479 0.25 9.247 5
0.479 0.25 9.247 5
0.067 0.126 8.931 5
0.067 0.126 8.931 6
0.067 0.126 8.931 5
0.067 0.126 8.931 4
0.153 -0.199 10.262 5
0.153 -0.199 10.262 5
0.153 -0.199 10.262 5
0.153 -0.199 10.262 6
0.345 0.097 9.908 5
0.345 0.097 9.908 4
0.345 0.097 9.908 5
0.345 0.097 9.908 5
0.307 0.384 8.682 5
0.307 0.384 8.682 6
0.307 0.384 8.682 5
0.307 0.384 8.682 4
0.575 0.049 9.755 5
0.575 0.049 9.755 5
0.575 0.049 9.755 5
0.575 0.049 9.755 5
0.153 -0.132 9.841 6
0.153 -0.132 9.841 4
0.153 -0.132 9.841 5
0.153 -0.132 9.841 5
0.173 0.097 8.941 5
0.173 0.097 8.941 5
0.173 0.097 8.941 6
0.173 0.097 8.941 5
0.192 0.298 9.726 4
0.192 0.298 9.726 5
0.192 0.298 9.726 5
0.422 -0.036 9.726 5
0.422 -0.036 9.726 6
0.422 -0.036 9.726 5
0.422 -0.036 9.726 4
0.374 0.04 9.151 5
0.374 0.04 9.151 5
0.374 0.04 9.151 5
0.374 0.04 9.151 6
0.249 0.145 9.755 5
0.249 0.145 9.755 4
0.249 0.145 9.755 5
0.249 0.145 9.755 5
0.23 0.279 9.113 5
0.23 0.279 9.113 5
0.23 0.279 9.113 6
0.23 0.279 9.113 4
0.364 0.174 9.381 5
0.364 0.174 9.381 5
0.364 0.174 9.381 5
0.364 0.174 9.381 5
0.134 -0.065 9.946 6
0.134 -0.065 9.946 5
0.134 -0.065 9.946 4
0.134 -0.065 9.946 5
0.211 0.126 9.391 5
0.211 0.126 9.391 5
0.211 0.126 9.391 6
0.211 0.126 9.391 5
0.268 0.107 9.314 4
0.268 0.107 9.314 5
0.268 0.107 9.314 5
0.268 0.107 9.314 5
0.326 0.193 9.333 5
0.326 0.193 9.333 6
0.326 0.193 9.333 4
0.326 0.193 9.333 6
0.163 0.04 9.429 4
0.163 0.04 9.429 5
0.163 0.04 9.429 5
0.163 0.04 9.429 6
0.096 0.049 9.822 5
0.096 0.049 9.822 4
0.096 0.049 9.822 5
0.096 0.049 9.822 5
0.326 0.164 9.535 5
0.326 0.164 9.535 6
0.326 0.164 9.535 5
0.326 0.164 9.535 4
0.546 0.231 9.228 5
0.546 0.231 9.228 5
0.546 0.231 9.228 5
0.268 0.02 9.563 6
0.268 0.02 9.563 5
0.268 0.02 9.563 4
0.268 0.02 9.563 5
-0.037 0.011 9.448 5
-0.037 0.011 9.448 5
-0.037 0.011 9.448 5
-0.037 0.011 9.448 6
0.048 0.078 9.515 4
0.048 0.078 9.515 5
0.048 0.078 9.515 5
0.048 0.078 9.515 5
0.125 0.04 9.429 5
0.125 0.04 9.429 6
0.125 0.04 9.429 5
0.125 0.04 9.429 4
0.527 0.126 9.525 5
0.527 0.126 9.525 5
0.527 0.126 9.525 5
0.527 0.126 9.525 6
0.316 0.116 9.487 5
0.316 0.116 9.487 4
0.316 0.116 9.487 5
0.316 0.116 9.487 5
0.019 0.212 9.535 6
0.019 0.212 9.535 5
0.019 0.212 9.535 5
0.019 0.212 9.535 4
0.077 0.068 9.362 5
0.077 0.068 9.362 5
0.077 0.068 9.362 5
0.077 0.068 9.362 5
0.173 0.001 9.554 6
0.173 0.001 9.554 4
0.173 0.001 9.554 5
0.173 0.001 9.554 5
0.383 0.231 9.927 5
0.383 0.231 9.927 5
0.383 0.231 9.927 6
0.383 0.231 9.927 5
0.153 0.04 9.496 4
0.153 0.04 9.496 5
0.153 0.04 9.496 5
0.153 0.04 9.496 5
0.201 0.059 9.458 6
0.201 0.059 9.458 5
0.201 0.059 9.458 4
0.201 0.059 9.458 5
0.431 0.26 9.075 5
0.431 0.26 9.075 5
0.431 0.26 9.075 6
0.144 0.202 9.343 5
0.144 0.202 9.343 4
0.144 0.202 9.343 5
0.144 0.202 9.343 5
-0.047 -0.122 10.406 5
-0.047 -0.122 10.406 5
-0.047 -0.122 10.406 6
-0.047 -0.122 10.406 4
0.182 0.135 9.582 5
0.182 0.135 9.582 5
0.182 0.135 9.582 5
0.182 0.135 9.582 5
0.345 0.375 8.855 6
0.345 0.375 8.855 5
0.345 0.375 8.855 4
0.345 0.375 8.855 5
0.383 0.078 10.128 5
0.383 0.078 10.128 5
0.383 0.078 10.128 6
0.383 0.078 10.128 5
0.058 -0.017 9.468 4
0.058 -0.017 9.468 5
0.058 -0.017 9.468 5
0.058 -0.017 9.468 5
0.106 0.097 8.96 6
0.106 0.097 8.96 5
0.106 0.097 8.96 4
0.106 0.097 8.96 5
0.038 0.126 9.985 5
0.038 0.126 9.985 5
0.038 0.126 9.985 5
0.038 0.126 9.985 6
0.441 0.279 9.333 4
0.441 0.279 9.333 5
0.441 0.279 9.333 5
0.441 0.279 9.333 5
0.326 0.289 9.554 5
0.326 0.289 9.554 6
0.326 0.289 9.554 5
0.326 0.289 9.554 4
0.115 0.03 9.592 5
0.115 0.03 9.592 5
0.115 0.03 9.592 5
0.115 0.03 9.592 6
0.125 -0.074 9.678 5
0.125 -0.074 9.678 4
0.125 -0.074 9.678 5
0.125 -0.074 9.678 5
0.374 0.308 9.305 5
0.374 0.308 9.305 6
0.374 0.308 9.305 5
0.249 0.059 10.09 4
0.249 0.059 10.09 5
0.249 0.059 10.09 6
0.249 0.059 10.09 4
0.067 -0.065 9.736 5
0.067 -0.065 9.736 6
0.067 -0.065 9.736 4
0.067 -0.065 9.736 5
0.364 0.26 9.094 5
0.364 0.26 9.094 5
0.364 0.26 9.094 5
0.364 0.26 9.094 6
0.287 0.193 9.41 5
0.287 0.193 9.41 4
0.287 0.193 9.41 5
0.287 0.193 9.41 5
0.153 0.107 9.822 5
0.153 0.107 9.822 6
0.153 0.107 9.822 5
0.153 0.107 9.822 4
0.268 0.059 10.004 5
0.268 0.059 10.004 5
0.268 0.059 10.004 5
0.268 0.059 10.004 6
0.393 0.193 9.515 5
0.393 0.193 9.515 4
0.393 0.193 9.515 5
0.393 0.193 9.515 5
0.278 0.145 9.037 5
0.278 0.145 9.037 5
0.278 0.145 9.037 6
0.278 0.145 9.037 4
0.326 0.097 9.946 5
0.326 0.097 9.946 5
0.326 0.097 9.946 5
0.326 0.097 9.946 5
0.134 -0.007 9.582 6
0.134 -0.007 9.582 5
0.134 -0.007 9.582 4
0.134 -0.007 9.582 5
0.067 -0.046 9.994 5
0.067 -0.046 9.994 5
0.067 -0.046 9.994 6
0.067 -0.046 9.994 5
0.345 0.241 9.918 4
0.345 0.241 9.918 5
0.345 0.241 9.918 5
0.345 0.241 9.918 5
0.556 0.155 9.171 6
0.556 0.155 9.171 5
0.556 0.155 9.171 4
0.431 0.087 9.525 5
0.431 0.087 9.525 5
0.431 0.087 9.525 5
0.431 0.087 9.525 5
0.211 0.001 9.764 6
0.211 0.001 9.764 4
0.211 0.001 9.764 5
0.211 0.001 9.764 5
0.173 0.365 9.554 5
0.173 0.365 9.554 5
0.173 0.365 9.554 6
0.173 0.365 9.554 5
0.335 0.04 9.764 4
0.335 0.04 9.764 5
0.335 0.04 9.764 5
0.335 0.04 9.764 5
0.383 0.126 9.764 6
0.383 0.126 9.764 5
0.383 0.126 9.764 4
0.383 0.126 9.764 5
0.211 0.135 9.707 5
0.211 0.135 9.707 5
0.211 0.135 9.707 6
0.211 0.135 9.707 5
0.441 -0.055 9.764 4
0.441 -0.055 9.764 5
0.441 -0.055 9.764 5
0.441 -0.055 9.764 5
0.278 0.107 9.142 5
0.278 0.107 9.142 6
0.278 0.107 9.142 4
0.278 0.107 9.142 6
0.345 0.212 9.429 4
0.345 0.212 9.429 5
0.345 0.212 9.429 5
0.345 0.212 9.429 6
0.115 -0.055 10.521 5
0.115 -0.055 10.521 4
0.115 -0.055 10.521 5
0.115 -0.055 10.521 5
0.326 0.116 9.764 5
0.326 0.116 9.764 6
0.326 0.116 9.764 5
0.326 0.116 9.764 4
0.422 0.289 9.046 5
0.422 0.289 9.046 5
0.422 0.289 9.046 5
0.422 0.289 9.046 6
0.489 0.231 9.784 5
0.489 0.231 9.784 4
0.489 0.231 9.784 5
0.345 -0.094 9.822 5
0.345 -0.094 9.822 5
0.345 -0.094 9.822 5
0.345 -0.094 9.822 6
0.125 0.174 9.247 4
0.125 0.174 9.247 5
0.125 0.174 9.247 5
0.125 0.174 9.247 5
0.259 0.222 10.052 5
0.259 0.222 10.052 6
0.259 0.222 10.052 5
0.259 0.222 10.052 4
0.431 0.02 9.305 5
0.431 0.02 9.305 5
0.431 0.02 9.305 5
0.431 0.02 9.305 6
0.412 0.04 9.841 5
0.412 0.04 9.841 4
0.412 0.04 9.841 5
0.412 0.04 9.841 5
0.326 0.097 9.65 6
0.326 0.097 9.65 4
0.326 0.097 9.65 6
0.326 0.097 9.65 4
0.086 0.116 9.42 5
0.086 0.116 9.42 5
0.086 0.116 9.42 5
0.086 0.116 9.42 5
0.364 0.049 9.362 6
0.364 0.049 9.362 5
0.364 0.049 9.362 4
0.364 0.049 9.362 5
0.335 0.087 10.157 5
0.335 0.087 10.157 5
0.335 0.087 10.157 6
0.335 0.087 10.157 5
0.163 0.193 9.774 4
0.163 0.193 9.774 5
0.163 0.193 9.774 5
0.163 0.193 9.774 5
0.374 -0.065 9.544 6
0.374 -0.065 9.544 5
0.374 -0.065 9.544 4
0.374 -0.065 9.544 5
0.393 0.269 9.4 5
0.393 0.269 9.4 5
0.393 0.269 9.4 5
0.393 0.269 9.4 6
0.249 0.155 9.496 4
0.249 0.155 9.496 5
0.249 0.155 9.496 5
0.23 0.222 10.186 5
0.23 0.222 10.186 5
0.23 0.222 10.186 6
0.23 0.222 10.186 5
0.46 -0.026 9.669 4
0.46 -0.026 9.669 5
0.46 -0.026 9.669 5
0.46 -0.026 9.669 5
0.402 0.413 8.902 6
0.402 0.413 8.902 5
0.402 0.413 8.902 4
0.402 0.413 8.902 5
0.211 -0.074 10.023 5
0.211 -0.074 10.023 5
0.211 -0.074 10.023 6
0.211 -0.074 10.023 5
0.316 0.241 9.707 4
0.316 0.241 9.707 5
0.316 0.241 9.707 5
0.316 0.241 9.707 5
0.115 -0.007 9.64 5
0.115 -0.007 9.64 6
0.115 -0.007 9.64 4
0.115 -0.007 9.64 5
0.383 0.222 9.697 5
0.383 0.222 9.697 5
0.383 0.222 9.697 5
0.383 0.222 9.697 6
0.278 0.068 9.851 5
0.278 0.068 9.851 4
0.278 0.068 9.851 5
0.278 0.068 9.851 5
0.661 0.26 9.219 5
0.661 0.26 9.219 6
0.661 0.26 9.219 5
0.661 0.26 9.219 4
0.0 -0.103 9.468 5
0.0 -0.103 9.468 5
0.0 -0.103 9.468 5
0.0 -0.103 9.468 6
0.106 0.202 9.602 5
0.106 0.202 9.602 4
0.106 0.202 9.602 5
0.106 0.202 9.602 5
0.316 0.155 9.764 5
0.316 0.155 9.764 5
0.316 0.155 9.764 6
0.316 0.155 9.764 4
0.479 0.011 10.023 5
0.479 0.011 10.023 6
0.479 0.011 10.023 4
0.192 0.03 9.324 5
0.192 0.03 9.324 6
0.192 0.03 9.324 5
0.192 0.03 9.324 4
0.355 0.011 9.621 5
0.355 0.011 9.621 5
0.355 0.011 9.621 5
0.355 0.011 9.621 6
0.048 0.231 9.42 5
0.048 0.231 9.42 4
0.048 0.231 9.42 5
0.048 0.231 9.42 5
0.173 0.097 9.4 5
0.173 0.097 9.4 6
0.173 0.097 9.4 5
0.173 0.097 9.4 4
0.268 0.03 10.339 5
0.268 0.03 10.339 5
0.268 0.03 10.339 5
0.268 0.03 10.339 5
0.489 0.279 9.602 6
0.489 0.279 9.602 4
0.489 0.279 9.602 5
0.489 0.279 9.602 5
0.22 0.269 9.554 5
0.22 0.269 9.554 5
