Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
25.04.2023 22:03:51;1,066;1,299;1,236
25.04.2023 23:03:53;0,949;1,581;1,2
26.04.2023 00:03:51;1,025;1,309;1,192
26.04.2023 01:03:49;0,996;1,176;1,221
26.04.2023 02:03:51;0,942;1,214;1,186
26.04.2023 03:03:50;1,02;1,339;1,283
26.04.2023 04:03:51;0,932;1,267;1,093
26.04.2023 05:03:52;1,019;1,235;1,243
26.04.2023 06:03:50;0,981;1,361;1,191
26.04.2023 07:03:50;1,141;1,497;1,251
26.04.2023 08:03:51;0,078;0,055;0,08
26.04.2023 09:03:52;0,316;0,399;0,453
26.04.2023 10:03:49;0,344;0,396;0,432
26.04.2023 11:03:51;0,325;0,364;0,406
26.04.2023 12:03:50;0,307;0,378;0,423
26.04.2023 13:03:50;0,388;0,424;0,463
26.04.2023 14:03:52;1,085;1,635;1,018
26.04.2023 15:03:54;0,986;1,397;1,214
26.04.2023 16:03:51;0,904;1,212;1,223
26.04.2023 17:03:50;0,934;1,261;1,138
26.04.2023 18:03:50;1,015;1,333;1,277
26.04.2023 19:03:51;1,028;1,448;1,209
26.04.2023 20:03:53;0,923;1,218;1,147
26.04.2023 21:03:54;0,948;1,377;1,215
26.04.2023 22:03:50;1,003;1,245;1,118
26.04.2023 23:03:50;1,03;1,326;1,217
27.04.2023 00:03:51;1,03;1,524;1,206
27.04.2023 01:03:52;1,028;1,3;1,237
27.04.2023 02:03:48;0,906;1,397;1,085
27.04.2023 03:03:51;0,991;1,36;1,163
27.04.2023 04:03:50;0,928;1,234;1,257
27.04.2023 05:03:51;1,038;1,276;1,218
27.04.2023 06:03:48;0,933;1,359;1,133
27.04.2023 07:03:50;0,998;1,336;1,16
27.04.2023 08:03:52;0,121;0,17;0,195
27.04.2023 10:03:51;0,116;0,159;0,187
27.04.2023 12:04:02;0,151;0,145;0,187
27.04.2023 13:03:50;0,19;0,157;0,179
27.04.2023 14:03:52;0,132;0,16;0,184
27.04.2023 15:03:50;0,144;0,135;0,181
27.04.2023 16:03:51;0,127;0,071;0,103
27.04.2023 17:03:49;0,123;0,103;0,101
27.04.2023 18:03:53;0,171;0,096;0,116
27.04.2023 19:03:49;0,228;0,062;0,137
27.04.2023 20:03:52;0,219;0,066;0,147
27.04.2023 21:03:53;0,23;0,071;0,142
27.04.2023 22:03:49;0,222;0,06;0,128
27.04.2023 23:03:53;0,225;0,098;0,138
28.04.2023 00:03:48;0,226;0,074;0,149
28.04.2023 01:03:52;0,223;0,101;0,13
28.04.2023 02:03:51;0,192;0,061;0,133
28.04.2023 03:03:49;0,213;0,061;0,14
28.04.2023 04:03:49;0,223;0,074;0,129
28.04.2023 05:03:51;0,215;0,072;0,143
28.04.2023 06:04:04;0,223;0,101;0,13
28.04.2023 07:03:50;0,193;0,069;0,129
28.04.2023 08:03:50;0,106;0,1;0,118
28.04.2023 09:03:51;0,194;0,068;0,126
28.04.2023 10:03:51;0,184;0,067;0,139
28.04.2023 11:03:50;0,179;0,063;0,128
28.04.2023 12:03:50;0,186;0,073;0,14
28.04.2023 13:03:53;0,2;0,095;0,115
28.04.2023 14:03:51;0,167;0,073;0,137
28.04.2023 15:03:50;0,162;0,071;0,134
28.04.2023 16:03:50;0,16;0,065;0,14
28.04.2023 17:03:51;0,167;0,061;0,125
28.04.2023 18:03:53;0,175;0,085;0,129
28.04.2023 19:03:53;0,165;0,112;0,128
28.04.2023 20:03:53;0,152;0,073;0,144
28.04.2023 21:03:51;0,149;0,076;0,132
28.04.2023 22:03:52;0,144;0,063;0,127
28.04.2023 23:03:51;0,15;0,103;0,126
29.04.2023 00:03:51;0,139;0,076;0,14
29.04.2023 01:03:48;0,14;0,078;0,135
29.04.2023 02:03:51;0,141;0,067;0,138
29.04.2023 03:03:49;0,065;0,098;0,125
29.04.2023 04:03:49;0,08;0,094;0,103
29.04.2023 05:03:50;0,131;0,058;0,143
29.04.2023 06:03:49;0,134;0,064;0,132
29.04.2023 07:03:49;0,084;0,093;0,127
29.04.2023 08:03:50;0,144;0,069;0,132
29.04.2023 09:03:51;0,131;0,072;0,134
29.04.2023 10:03:49;0,127;0,077;0,133
29.04.2023 11:03:49;0,145;0,073;0,137
29.04.2023 12:03:49;0,139;0,07;0,13
29.04.2023 13:03:51;0,08;0,092;0,111
29.04.2023 14:03:51;0,144;0,063;0,153
29.04.2023 15:03:53;0,122;0,055;0,128
29.04.2023 16:03:50;0,133;0,094;0,113
29.04.2023 17:03:49;0,126;0,07;0,147
29.04.2023 18:03:50;0,088;0,104;0,116
29.04.2023 19:03:51;0,144;0,06;0,126
29.04.2023 20:03:51;0,149;0,094;0,14
29.04.2023 21:03:51;0,142;0,065;0,146
29.04.2023 22:03:54;0,128;0,067;0,128
29.04.2023 23:03:54;0,142;0,073;0,135
30.04.2023 00:03:51;0,074;0,101;0,104
30.04.2023 01:03:49;0,141;0,061;0,132
30.04.2023 02:03:52;0,146;0,07;0,138
30.04.2023 03:03:50;0,142;0,107;0,123
30.04.2023 04:03:49;0,15;0,073;0,148
30.04.2023 05:03:49;0,145;0,06;0,142
30.04.2023 06:03:50;0,145;0,078;0,134
30.04.2023 07:03:49;0,141;0,062;0,132
30.04.2023 08:03:51;0,132;0,074;0,129
30.04.2023 09:03:50;0,155;0,1;0,162
30.04.2023 10:03:53;0,127;0,101;0,133
30.04.2023 11:03:52;0,139;0,095;0,133
30.04.2023 12:03:50;0,138;0,098;0,147
30.04.2023 13:03:50;0,129;0,085;0,129
30.04.2023 14:03:52;0,145;0,074;0,139
30.04.2023 15:03:53;0,141;0,097;0,138
30.04.2023 16:03:52;0,062;0,096;0,105
30.04.2023 17:03:53;0,14;0,079;0,134
30.04.2023 18:03:52;0,148;0,061;0,135
30.04.2023 19:03:52;0,154;0,066;0,122
30.04.2023 20:03:49;0,149;0,063;0,14
30.04.2023 21:03:51;0,077;0,094;0,111
30.04.2023 22:03:53;0,137;0,064;0,148
30.04.2023 23:03:50;0,172;0,088;0,121
01.05.2023 00:03:50;0,152;0,091;0,125
01.05.2023 01:03:50;0,15;0,062;0,134
01.05.2023 02:03:50;0,167;0,068;0,156
01.05.2023 03:03:50;0,162;0,109;0,137
01.05.2023 04:03:49;0,089;0,111;0,106
01.05.2023 05:03:49;0,161;0,061;0,156
01.05.2023 06:03:51;0,169;0,071;0,142
01.05.2023 07:03:54;0,162;0,066;0,143
01.05.2023 08:03:53;0,185;0,094;0,135
01.05.2023 09:03:49;0,172;0,059;0,144
01.05.2023 10:03:50;0,159;0,065;0,129
01.05.2023 11:03:52;0,167;0,068;0,126
01.05.2023 12:03:53;0,173;0,068;0,131
01.05.2023 13:03:51;0,161;0,07;0,133
01.05.2023 14:03:49;0,174;0,106;0,142
01.05.2023 15:03:50;0,095;0,104;0,125
01.05.2023 16:03:51;0,095;0,097;0,129
01.05.2023 17:03:52;0,185;0,055;0,125
01.05.2023 18:03:50;0,177;0,059;0,133
01.05.2023 19:03:50;0,173;0,06;0,156
01.05.2023 20:03:52;0,158;0,065;0,152
01.05.2023 21:03:50;0,19;0,095;0,138
01.05.2023 22:03:50;0,195;0,1;0,146
01.05.2023 23:03:51;0,173;0,104;0,142
02.05.2023 00:03:49;0,1;0,093;0,122
02.05.2023 01:03:51;0,186;0,1;0,131
02.05.2023 02:03:49;0,165;0,066;0,139
02.05.2023 03:03:49;0,183;0,059;0,142
02.05.2023 04:03:49;0,209;0,106;0,141
02.05.2023 05:03:50;0,183;0,064;0,138
02.05.2023 06:03:49;0,199;0,096;0,138
02.05.2023 07:03:52;0,19;0,059;0,133
02.05.2023 08:03:49;0,104;0,1;0,116
02.05.2023 09:03:52;0,196;0,073;0,147
02.05.2023 10:03:49;0,175;0,063;0,138
02.05.2023 11:03:53;0,182;0,067;0,136
02.05.2023 12:03:49;0,172;0,064;0,132
02.05.2023 13:03:50;0,197;0,098;0,134
02.05.2023 14:03:49;0,194;0,088;0,151
02.05.2023 16:04:15;0,203;0,107;0,139
02.05.2023 17:03:49;0,109;0,094;0,134
02.05.2023 18:03:50;0,186;0,072;0,145
02.05.2023 19:03:49;0,117;0,101;0,126
02.05.2023 20:03:49;0,192;0,054;0,15
02.05.2023 21:03:53;0,202;0,068;0,155
02.05.2023 22:03:52;0,183;0,059;0,135
02.05.2023 23:03:49;0,179;0,056;0,138
03.05.2023 00:03:49;0,198;0,068;0,137
03.05.2023 01:03:50;0,186;0,06;0,154
03.05.2023 02:03:48;0,186;0,06;0,147
03.05.2023 03:03:51;0,177;0,072;0,138
03.05.2023 04:03:50;0,209;0,063;0,145
03.05.2023 05:03:49;0,122;0,076;0,124
03.05.2023 06:03:49;0,216;0,115;0,132
03.05.2023 07:03:49;0,188;0,065;0,125
03.05.2023 08:03:51;0,186;0,064;0,141
03.05.2023 09:03:50;0,204;0,092;0,139
03.05.2023 10:03:51;0,179;0,074;0,137
03.05.2023 11:03:51;0,2;0,092;0,138
03.05.2023 12:03:50;0,186;0,057;0,135
03.05.2023 13:03:53;0,168;0,069;0,137
03.05.2023 14:03:52;0,17;0,089;0,133
03.05.2023 15:03:49;0,185;0,064;0,151
03.05.2023 16:03:52;0,185;0,065;0,149
03.05.2023 17:03:51;0,214;0,103;0,138
03.05.2023 18:03:50;0,14;0,071;0,133
03.05.2023 19:03:48;0,207;0,099;0,126
03.05.2023 20:03:52;0,183;0,074;0,158
03.05.2023 21:03:50;0,205;0,088;0,141
03.05.2023 22:03:48;0,2;0,091;0,127
03.05.2023 23:03:50;0,094;0,099;0,111
04.05.2023 00:03:53;0,19;0,072;0,13
04.05.2023 01:03:49;0,179;0,06;0,14
04.05.2023 02:03:52;0,208;0,097;0,155
04.05.2023 03:03:49;0,194;0,063;0,16
04.05.2023 04:03:50;0,192;0,07;0,146
04.05.2023 05:03:49;0,214;0,068;0,145
04.05.2023 06:03:54;0,194;0,073;0,142
04.05.2023 07:03:50;0,184;0,068;0,134
04.05.2023 08:03:52;0,184;0,098;0,135
04.05.2023 09:03:50;0,193;0,079;0,138
04.05.2023 10:03:52;0,191;0,102;0,133
04.05.2023 11:03:51;0,198;0,08;0,126
04.05.2023 12:03:51;0,187;0,067;0,158
04.05.2023 13:03:52;0,192;0,077;0,153
04.05.2023 14:03:51;0,175;0,067;0,153
04.05.2023 15:03:52;0,204;0,094;0,149
04.05.2023 16:03:50;0,125;0,101;0,145
04.05.2023 17:03:53;0,206;0,116;0,138
04.05.2023 18:03:51;0,198;0,059;0,154
04.05.2023 19:03:48;0,209;0,1;0,123
04.05.2023 20:03:48;0,104;0,106;0,118
04.05.2023 21:03:50;0,187;0,062;0,162
04.05.2023 22:03:52;0,188;0,058;0,169
04.05.2023 23:03:52;0,189;0,063;0,154
05.05.2023 01:04:02;0,176;0,056;0,15
05.05.2023 02:03:50;0,18;0,066;0,159
05.05.2023 03:03:48;0,165;0,06;0,144
05.05.2023 04:03:49;0,206;0,099;0,139
05.05.2023 05:03:50;0,204;0,058;0,136
05.05.2023 06:03:49;0,195;0,074;0,139
05.05.2023 07:03:49;0,202;0,055;0,136
05.05.2023 08:03:53;0,219;0,099;0,126
05.05.2023 09:03:49;0,201;0,109;0,141
05.05.2023 10:03:50;0,184;0,084;0,134
05.05.2023 11:03:50;0,202;0,098;0,133
05.05.2023 12:03:50;0,183;0,066;0,149
05.05.2023 13:03:53;0,189;0,071;0,143
05.05.2023 14:03:53;0,179;0,073;0,159
05.05.2023 15:03:50;0,182;0,062;0,159
05.05.2023 16:03:51;0,178;0,057;0,146
05.05.2023 17:03:52;0,192;0,065;0,164
05.05.2023 18:03:51;0,187;0,103;0,135
05.05.2023 19:03:48;0,181;0,07;0,142
05.05.2023 20:03:49;0,182;0,098;0,129
05.05.2023 21:03:48;0,198;0,09;0,16
05.05.2023 22:03:48;0,181;0,068;0,141
05.05.2023 23:03:53;0,104;0,1;0,137
06.05.2023 00:03:48;0,195;0,07;0,153
06.05.2023 01:03:48;0,2;0,11;0,144
06.05.2023 02:03:52;0,175;0,114;0,139
06.05.2023 03:03:50;0,191;0,092;0,143
06.05.2023 04:03:52;0,184;0,065;0,137
06.05.2023 05:03:50;0,211;0,089;0,131
06.05.2023 06:03:53;0,203;0,08;0,149
06.05.2023 07:03:53;0,202;0,065;0,148
06.05.2023 08:03:49;0,187;0,077;0,131
06.05.2023 09:03:51;0,202;0,108;0,145
06.05.2023 10:03:50;0,186;0,051;0,137
06.05.2023 11:03:49;0,183;0,071;0,141
06.05.2023 12:03:52;0,186;0,058;0,151
06.05.2023 13:03:49;0,196;0,103;0,137
06.05.2023 14:03:50;0,21;0,058;0,15
06.05.2023 15:03:50;0,211;0,061;0,154
06.05.2023 16:03:50;0,12;0,09;0,118
06.05.2023 17:03:52;0,185;0,058;0,144
06.05.2023 18:03:50;0,194;0,073;0,145
06.05.2023 19:03:50;0,222;0,111;0,149
06.05.2023 20:03:52;0,219;0,099;0,132
06.05.2023 21:03:52;0,2;0,069;0,15
06.05.2023 22:03:52;0,181;0,103;0,145
06.05.2023 23:03:53;0,21;0,093;0,138
07.05.2023 00:03:51;0,16;0,057;0,141
07.05.2023 01:03:50;0,197;0,101;0,15
07.05.2023 02:03:49;0,161;0,062;0,149
07.05.2023 03:03:51;0,164;0,054;0,154
07.05.2023 04:03:49;0,172;0,073;0,15
07.05.2023 05:03:50;0,197;0,084;0,132
07.05.2023 06:03:49;0,186;0,058;0,139
07.05.2023 07:03:51;0,169;0,056;0,148
07.05.2023 08:03:52;0,191;0,064;0,146
07.05.2023 09:03:50;0,106;0,098;0,132
07.05.2023 10:03:51;0,196;0,067;0,138
07.05.2023 11:03:51;0,215;0,086;0,135
07.05.2023 12:03:51;0,199;0,103;0,134
07.05.2023 13:03:51;0,218;0,107;0,157
07.05.2023 14:03:50;0,195;0,097;0,157
07.05.2023 15:03:50;0,177;0,118;0,16
07.05.2023 16:03:52;0,186;0,098;0,136
07.05.2023 17:03:51;0,104;0,095;0,129
07.05.2023 18:03:51;0,177;0,103;0,145
07.05.2023 19:03:52;0,185;0,093;0,151
07.05.2023 20:03:51;0,189;0,086;0,129
07.05.2023 21:03:47;0,193;0,083;0,145
07.05.2023 22:03:49;0,105;0,086;0,15
07.05.2023 23:03:50;0,189;0,061;0,148
08.05.2023 00:03:48;0,179;0,069;0,134
08.05.2023 01:03:52;0,117;0,112;0,13
08.05.2023 02:03:49;0,201;0,097;0,131
08.05.2023 03:03:52;0,179;0,064;0,153
08.05.2023 04:03:49;0,12;0,09;0,117
08.05.2023 05:03:49;0,119;0,08;0,125
08.05.2023 06:03:51;0,18;0,061;0,144
08.05.2023 07:03:52;0,206;0,073;0,136
08.05.2023 08:03:52;0,183;0,059;0,144
08.05.2023 09:03:52;0,203;0,107;0,123
08.05.2023 10:03:53;0,194;0,087;0,137
08.05.2023 11:03:51;0,193;0,086;0,142
08.05.2023 12:03:51;0,184;0,06;0,137
08.05.2023 13:03:50;0,22;0,1;0,148
08.05.2023 14:03:50;0,201;0,065;0,145
08.05.2023 15:03:52;0,123;0,083;0,127
08.05.2023 16:03:54;0,187;0,069;0,147
08.05.2023 17:03:50;0,193;0,106;0,143
08.05.2023 18:03:51;0,193;0,067;0,145
08.05.2023 19:03:51;0,193;0,099;0,143
08.05.2023 20:03:50;0,195;0,062;0,153
08.05.2023 21:03:51;0,174;0,062;0,145
08.05.2023 22:03:52;0,181;0,063;0,136
08.05.2023 23:03:49;0,214;0,123;0,142
09.05.2023 00:03:49;0,198;0,071;0,147
09.05.2023 01:03:53;0,107;0,09;0,132
09.05.2023 02:03:52;0,194;0,085;0,133
09.05.2023 03:03:49;0,217;0,097;0,123
09.05.2023 04:03:50;0,137;0,099;0,123
09.05.2023 05:03:51;0,218;0,104;0,149
09.05.2023 06:03:48;0,193;0,058;0,139
09.05.2023 07:03:49;0,233;0,074;0,125
09.05.2023 08:03:52;0,221;0,096;0,132
09.05.2023 09:03:52;0,209;0,096;0,137
09.05.2023 10:03:51;0,196;0,07;0,129
09.05.2023 11:03:51;0,17;0,067;0,124
09.05.2023 12:03:52;0,14;0,078;0,125
09.05.2023 13:03:51;0,23;0,1;0,134
09.05.2023 14:03:50;0,196;0,064;0,15
09.05.2023 15:03:52;0,212;0,105;0,15
09.05.2023 16:03:51;0,175;0,1;0,149
09.05.2023 17:03:52;0,21;0,088;0,153
09.05.2023 18:03:49;0,197;0,1;0,149
09.05.2023 19:03:49;0,193;0,063;0,156
09.05.2023 20:03:48;0,19;0,113;0,147
09.05.2023 21:03:50;0,204;0,06;0,158
09.05.2023 22:03:50;0,167;0,071;0,147
09.05.2023 23:03:50;0,122;0,105;0,118
10.05.2023 00:03:49;0,216;0,092;0,142
10.05.2023 01:03:48;0,152;0,062;0,142
10.05.2023 02:03:49;0,214;0,108;0,13
10.05.2023 03:03:49;0,227;0,09;0,135
10.05.2023 04:03:49;0,237;0,098;0,133
10.05.2023 05:03:50;0,188;0,062;0,138
10.05.2023 06:03:52;0,217;0,061;0,14
10.05.2023 07:03:51;0,208;0,093;0,127
10.05.2023 08:03:51;0,235;0,108;0,129
10.05.2023 09:03:52;0,211;0,09;0,131
10.05.2023 10:03:50;0,214;0,089;0,123
10.05.2023 11:03:51;0,181;0,063;0,128
10.05.2023 12:03:50;0,108;0,107;0,122
10.05.2023 13:03:51;0,167;0,052;0,129
10.05.2023 14:03:51;0,222;0,108;0,135
10.05.2023 15:03:50;0,101;0,1;0,12
10.05.2023 16:03:50;0,195;0,065;0,158
10.05.2023 17:03:51;0,178;0,068;0,147
10.05.2023 18:03:51;0,218;0,093;0,12
10.05.2023 19:03:49;0,225;0,076;0,137
10.05.2023 20:03:52;0,208;0,065;0,148
10.05.2023 21:03:50;0,209;0,106;0,146
10.05.2023 22:03:48;0,201;0,089;0,134
10.05.2023 23:03:51;0,2;0,102;0,135
11.05.2023 00:03:51;0,196;0,061;0,144
11.05.2023 01:03:48;0,225;0,095;0,122
11.05.2023 02:03:50;0,231;0,107;0,131
11.05.2023 03:03:50;0,225;0,094;0,129
11.05.2023 04:03:49;0,224;0,086;0,128
11.05.2023 05:03:52;0,237;0,09;0,129
11.05.2023 06:03:50;0,209;0,085;0,134
11.05.2023 07:03:51;0,193;0,061;0,144
11.05.2023 08:03:51;0,218;0,056;0,128
11.05.2023 09:03:52;0,214;0,09;0,115
11.05.2023 10:03:49;0,233;0,092;0,123
11.05.2023 11:03:51;0,188;0,056;0,136
11.05.2023 12:03:50;0,226;0,101;0,136
11.05.2023 13:03:51;0,212;0,109;0,14
11.05.2023 14:03:53;0,206;0,089;0,146
11.05.2023 15:03:53;0,21;0,098;0,143
11.05.2023 16:03:50;0,186;0,069;0,161
11.05.2023 17:03:52;0,185;0,101;0,137
11.05.2023 18:03:49;0,21;0,065;0,131
11.05.2023 19:03:51;0,226;0,102;0,142
11.05.2023 20:03:48;0,209;0,092;0,149
11.05.2023 21:03:51;0,217;0,096;0,151
11.05.2023 22:03:48;0,204;0,061;0,151
11.05.2023 23:03:51;0,222;0,104;0,13
12.05.2023 01:04:01;0,228;0,103;0,138
12.05.2023 02:03:50;0,192;0,059;0,136
12.05.2023 03:03:52;0,198;0,058;0,144
12.05.2023 04:03:48;0,204;0,065;0,15
12.05.2023 05:03:50;0,218;0,102;0,123
12.05.2023 06:03:52;0,25;0,089;0,121
12.05.2023 07:03:49;0,226;0,107;0,13
12.05.2023 08:03:50;0,215;0,06;0,155
12.05.2023 09:03:51;0,199;0,056;0,129
12.05.2023 10:03:51;0,199;0,059;0,129
12.05.2023 11:03:50;0,205;0,102;0,149
12.05.2023 12:03:53;0,215;0,079;0,119
12.05.2023 13:03:51;0,237;0,103;0,136
12.05.2023 14:03:50;0,2;0,07;0,138
12.05.2023 15:03:50;0,202;0,057;0,149
12.05.2023 16:03:54;0,194;0,057;0,14
12.05.2023 17:03:53;0,2;0,067;0,15
12.05.2023 18:03:48;0,121;0,087;0,111
12.05.2023 19:03:50;0,227;0,091;0,113
12.05.2023 20:03:51;0,231;0,109;0,136
12.05.2023 21:03:50;0,106;0,105;0,104
12.05.2023 22:03:50;0,229;0,099;0,138
12.05.2023 23:03:48;0,203;0,09;0,129
13.05.2023 00:03:52;0,198;0,074;0,133
13.05.2023 01:03:53;0,232;0,105;0,112
13.05.2023 02:03:52;0,116;0,089;0,101
13.05.2023 03:03:50;0,129;0,088;0,121
13.05.2023 04:03:50;0,209;0,071;0,139
13.05.2023 05:03:52;0,201;0,058;0,144
13.05.2023 06:03:49;0,198;0,07;0,121
13.05.2023 07:03:52;0,187;0,059;0,136
13.05.2023 08:03:51;0,187;0,063;0,152
13.05.2023 09:03:51;0,19;0,063;0,128
13.05.2023 10:03:52;0,198;0,066;0,14
13.05.2023 11:03:50;0,219;0,1;0,124
13.05.2023 12:03:50;0,188;0,07;0,132
13.05.2023 13:03:50;0,115;0,094;0,112
13.05.2023 14:03:51;0,176;0,061;0,133
13.05.2023 15:03:53;0,192;0,068;0,133
13.05.2023 16:03:50;0,212;0,095;0,132
13.05.2023 17:03:53;0,107;0,111;0,112
13.05.2023 18:03:51;0,215;0,106;0,117
13.05.2023 19:03:47;0,209;0,074;0,144
13.05.2023 20:03:50;0,219;0,098;0,139
13.05.2023 21:03:50;0,211;0,105;0,104
13.05.2023 22:03:52;0,193;0,057;0,146
13.05.2023 23:03:51;0,198;0,06;0,145
14.05.2023 00:03:53;0,186;0,066;0,142
14.05.2023 01:03:49;0,178;0,069;0,145
14.05.2023 02:03:50;0,199;0,064;0,147
14.05.2023 03:03:52;0,203;0,067;0,134
14.05.2023 04:03:48;0,191;0,063;0,148
14.05.2023 05:03:52;0,197;0,076;0,143
14.05.2023 06:03:49;0,199;0,075;0,151
14.05.2023 07:03:51;0,188;0,061;0,145
14.05.2023 08:03:50;0,178;0,064;0,137
14.05.2023 09:03:52;0,186;0,067;0,139
14.05.2023 10:03:50;0,195;0,091;0,133
14.05.2023 11:03:53;0,19;0,059;0,126
14.05.2023 12:03:53;0,18;0,084;0,125
14.05.2023 13:03:52;0,195;0,059;0,138
14.05.2023 14:03:50;0,165;0,066;0,129
14.05.2023 15:03:51;0,177;0,065;0,133
14.05.2023 16:03:51;0,191;0,063;0,14
14.05.2023 17:03:53;0,188;0,078;0,126
14.05.2023 18:03:49;0,111;0,086;0,121
14.05.2023 19:03:49;0,21;0,098;0,135
14.05.2023 20:03:53;0,163;0,06;0,129
14.05.2023 21:03:48;0,185;0,059;0,134
14.05.2023 22:03:50;0,181;0,075;0,148
14.05.2023 23:03:53;0,176;0,105;0,127
15.05.2023 00:03:52;0,187;0,082;0,11
15.05.2023 01:03:52;0,181;0,106;0,133
15.05.2023 02:03:49;0,187;0,108;0,132
15.05.2023 03:03:49;0,189;0,097;0,136
15.05.2023 04:03:49;0,158;0,085;0,142
15.05.2023 05:03:49;0,199;0,096;0,111
15.05.2023 06:03:51;0,201;0,096;0,132
15.05.2023 07:03:50;0,187;0,102;0,142
15.05.2023 08:03:52;0,185;0,095;0,125
15.05.2023 09:03:52;0,174;0,064;0,135
15.05.2023 10:03:51;0,174;0,087;0,141
15.05.2023 11:03:52;0,2;0,111;0,135
15.05.2023 12:03:52;0,198;0,108;0,127
15.05.2023 13:03:52;0,181;0,072;0,119
15.05.2023 14:03:53;0,183;0,069;0,131
15.05.2023 15:03:50;0,188;0,09;0,117
15.05.2023 16:03:51;0,179;0,105;0,148
15.05.2023 17:03:49;0,18;0,071;0,133
15.05.2023 18:03:48;0,193;0,088;0,131
15.05.2023 19:03:48;0,114;0,096;0,122
15.05.2023 20:03:52;0,101;0,1;0,116
15.05.2023 21:03:48;0,16;0,087;0,131
15.05.2023 22:03:51;0,162;0,071;0,135
15.05.2023 23:03:49;0,167;0,057;0,129
16.05.2023 00:03:49;0,165;0,075;0,135
16.05.2023 01:03:51;0,167;0,071;0,147
16.05.2023 02:03:51;0,171;0,07;0,143
16.05.2023 03:03:50;0,201;0,097;0,128
16.05.2023 04:03:52;0,189;0,059;0,141
16.05.2023 05:03:49;0,171;0,069;0,144
16.05.2023 06:03:50;0,171;0,08;0,138
16.05.2023 07:03:49;0,102;0,115;0,116
16.05.2023 08:03:50;0,175;0,065;0,138
16.05.2023 09:03:49;0,147;0,14;0,206
16.05.2023 10:03:51;0,103;0,159;0,169
16.05.2023 11:03:53;0,149;0,147;0,2
16.05.2023 12:03:52;0,164;0,158;0,223
16.05.2023 13:03:50;0,163;0,173;0,22
16.05.2023 14:03:53;0,142;0,137;0,236
16.05.2023 15:03:53;0,126;0,184;0,264
16.05.2023 16:03:52;0,147;0,177;0,184
16.05.2023 17:03:54;0,127;0,142;0,203
16.05.2023 18:03:50;0,132;0,126;0,226
16.05.2023 19:03:49;0,139;0,17;0,239
16.05.2023 20:03:52;0,134;0,165;0,24
16.05.2023 21:03:52;0,14;0,148;0,214
16.05.2023 22:03:52;0,154;0,158;0,225
16.05.2023 23:03:49;0,133;0,181;0,241
17.05.2023 00:03:49;0,159;0,136;0,21
17.05.2023 01:03:48;0,166;0,167;0,252
17.05.2023 02:03:49;0,127;0,129;0,282
17.05.2023 03:03:50;0,171;0,152;0,266
17.05.2023 04:03:51;0,136;0,163;0,269
17.05.2023 05:03:51;0,103;0,157;0,228
17.05.2023 06:03:50;0,109;0,188;0,255
17.05.2023 07:03:49;0,137;0,161;0,231
17.05.2023 08:03:53;0,968;1,332;1,074
17.05.2023 09:03:50;0,972;1,345;1,259
17.05.2023 10:03:51;1,01;1,369;1,187
17.05.2023 11:03:50;1,044;1,278;1,234
17.05.2023 12:03:54;0,935;1,26;1,075
17.05.2023 13:03:50;0,992;1,28;1,314
17.05.2023 14:03:50;0,958;1,285;1,425
17.05.2023 15:03:53;1,018;1,354;1,098
17.05.2023 16:03:52;0,977;1,269;1,229
17.05.2023 17:03:51;1,008;1,318;1,383
17.05.2023 18:03:52;0,831;1,077;1,14
17.05.2023 19:03:50;1,008;1,328;1,112
17.05.2023 20:03:50;1,047;1,308;1,259
17.05.2023 21:03:49;0,966;1,206;1,151
17.05.2023 22:03:50;1,153;1,433;1,141
17.05.2023 23:03:51;0,883;1,216;0,988
18.05.2023 00:03:51;1,111;1,359;1,217
18.05.2023 01:03:50;1,062;1,294;1,043
18.05.2023 02:03:51;0,949;1,199;0,99
18.05.2023 03:03:51;1,079;1,479;1,235
18.05.2023 04:03:49;0,935;1,357;1,115
18.05.2023 05:03:51;0,951;1,18;1,118
18.05.2023 06:03:54;1,135;1,41;1,203
18.05.2023 07:03:53;1,123;1,392;1,317
18.05.2023 08:03:50;0,897;1,291;1,316
18.05.2023 09:03:53;1,097;1,429;1,128
18.05.2023 10:03:52;0,982;1,235;1,178
18.05.2023 11:03:53;0,965;1,34;1,177
18.05.2023 12:03:50;0,958;1,325;1,24
18.05.2023 13:03:52;0,937;1,354;1,053
18.05.2023 14:03:50;1,004;1,245;1,267
18.05.2023 15:03:50;1,117;1,414;1,225
18.05.2023 16:03:51;1,074;1,305;1,252
18.05.2023 17:03:50;0,923;1,194;1,181
18.05.2023 18:03:50;0,987;1,387;1,161
18.05.2023 19:03:51;0,906;1,173;1,164
18.05.2023 20:03:51;0,921;1,28;1,083
18.05.2023 21:03:49;1,036;1,364;1,245
18.05.2023 22:03:51;0,895;1,316;1,088
18.05.2023 23:03:49;0,991;1,334;1,122
19.05.2023 00:03:52;1,053;1,527;1,315
19.05.2023 01:03:52;1,004;1,33;0,969
19.05.2023 02:03:50;1,006;1,347;1,04
19.05.2023 03:03:52;1,002;1,39;1,233
19.05.2023 04:03:49;1,009;1,297;1,107
19.05.2023 05:03:53;0,978;1,311;1,096
19.05.2023 06:03:49;0,992;1,208;1,121
19.05.2023 07:03:49;1,015;1,341;1,331
19.05.2023 08:03:50;1,011;1,254;1,2
