Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
12.12.2023 23:08:46;0,068;0,045;0,047
13.12.2023 00:08:45;0,096;0,095;0,095
13.12.2023 01:08:44;0,062;0,045;0,061
13.12.2023 02:08:45;0,083;0,084;0,083
13.12.2023 03:08:56;0,06;0,059;0,045
13.12.2023 04:08:44;0,047;0,043;0,069
13.12.2023 05:08:43;0,073;0,049;0,046
13.12.2023 06:08:46;0,053;0,043;0,052
13.12.2023 07:08:43;0,09;0,104;0,091
13.12.2023 08:08:46;0,062;0,073;0,096
13.12.2023 09:08:43;0,068;0,05;0,05
